filename,display_name,hull_hp_normalized,fuse_penetration_mult,component_penetration_mult,critical_explosion_chance,armor_hp,armor_resist_physical,armor_resist_energy,armor_resist_distortion,thruster_count,thruster_main_hp,thruster_retro_hp,thruster_mav_hp,thruster_vtol_hp,thruster_total_hp,turret_count,turret_total_hp,powerplant_count,powerplant_total_hp,cooler_count,cooler_total_hp,shield_gen_count,shield_gen_total_hp,qd_count,qd_total_hp,weapon_hardpoints,missile_hardpoints,total_hardpoints
rsi_constellation_phoenix_emerald,RSI constellation phoenix emerald,20000,0.7,0.7,0.2,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,0,0,2,940,2,700,1,1100,1,500,4,12,109
rsi_constellation_phoenix_piano,RSI constellation phoenix piano,20000,0.7,0.7,0.2,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,0,0,2,940,2,700,1,1100,1,500,4,12,108
rsi_constellation_phoenix_pu_ai_civ,RSI constellation phoenix pu ai civ,20000,0.7,0.7,1.0,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,0,0,2,940,2,700,1,1100,1,500,4,12,109
rsi_constellation_phoenix_pu_ai_civ_def,RSI constellation phoenix pu ai civ def,20000,0.7,0.7,1.0,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,0,0,2,940,2,700,1,1100,1,500,4,12,109
rsi_constellation_phoenix_pu_ai_crim,RSI constellation phoenix pu ai crim,20000,0.7,0.7,1.0,12000,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,0,0,2,940,2,700,1,1100,1,500,4,12,109
rsi_constellation_taurus,RSI constellation taurus,20000,0.7,0.7,0.2,11200,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,1280,2,840,1,1400,1,500,4,11,105
rsi_constellation_taurus_military,RSI constellation taurus military,20000,0.7,0.7,0.2,11200,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,0,0,0,0,0,0,0,0,4,11,99
rsi_constellation_taurus_pu_ai_civ,RSI constellation taurus pu ai civ,20000,0.7,0.7,1.0,11200,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,1280,2,840,1,1400,1,500,4,11,105
rsi_constellation_taurus_pu_ai_civ_def,RSI constellation taurus pu ai civ def,20000,0.7,0.7,1.0,11200,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,1280,2,840,1,1400,1,500,4,11,105
rsi_constellation_taurus_pu_ai_crim,RSI constellation taurus pu ai crim,20000,0.7,0.7,1.0,11200,0.85,1.3,1.0,28,96000,200000,600000,400000,1296000,1,8000,2,1280,2,840,1,1400,1,500,4,11,105
rsi_mantis,RSI mantis,2500,0.7,0.4,0.2,1590,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_mantis_pu_ai_advocacy,RSI mantis pu ai advocacy,2500,0.7,0.4,1.0,1590,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_mantis_pu_ai_bh,RSI mantis pu ai bh,2500,0.7,0.4,1.0,1590,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_mantis_pu_ai_bjs,RSI mantis pu ai bjs,2500,0.7,0.4,1.0,1590,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_mantis_pu_ai_civ,RSI mantis pu ai civ,2500,0.7,0.4,1.0,1590,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_mantis_pu_ai_crim,RSI mantis pu ai crim,2500,0.7,0.4,1.0,1590,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_mantis_pu_ai_mts,RSI mantis pu ai mts,2500,0.7,0.4,1.0,1590,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_mantis_pu_ai_ninetails,RSI mantis pu ai ninetails,2500,0.7,0.4,1.0,1590,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_mantis_pu_ai_sec_crusader,RSI mantis pu ai sec crusader,2500,0.7,0.4,1.0,1590,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_mantis_pu_ai_sec_hurston,RSI mantis pu ai sec hurston,2500,0.7,0.4,1.0,1590,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_mantis_pu_ai_uee,RSI mantis pu ai uee,2500,0.7,0.4,1.0,1590,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_mantis_pu_ai_xenothreat,RSI mantis pu ai xenothreat,2500,0.7,0.4,1.0,1590,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rsi_meteor,RSI meteor,2500,0.0,0.4,0.2,1650,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_meteor_collector_military,RSI meteor collector military,2500,0.0,0.4,0.2,1650,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_meteor_collector_stealth,RSI meteor collector stealth,2500,0.0,0.4,0.2,1650,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_perseus,RSI perseus,2500,0.7,0.8,0.2,57000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
rsi_polaris,RSI polaris,800000,0.7,0.8,0.2,550800,0.85,1.3,1.0,37,90000,270000,54000,9000,423000,14,85500,1,14000,1,9500,1,13000,1,1500,9,22,214
rsi_polaris_collector_military,RSI polaris collector military,800000,0.7,0.8,0.2,550800,0.85,1.3,1.0,37,90000,270000,54000,9000,423000,14,85500,1,14000,1,9500,1,13000,1,1500,9,22,214
rsi_polaris_pu_ai_civ,RSI polaris pu ai civ,800000,0.7,0.8,1.0,550800,0.85,1.3,1.0,37,90000,270000,54000,9000,423000,14,85500,1,14000,1,9500,1,13000,1,1500,9,22,214
rsi_polaris_pu_ai_crim,RSI polaris pu ai crim,800000,0.7,0.8,1.0,550800,0.85,1.3,1.0,37,90000,270000,54000,9000,423000,14,85500,1,14000,1,9500,1,13000,1,1500,9,22,207
rsi_polaris_pu_ai_ff,RSI polaris pu ai ff,800000,0.7,0.8,1.0,550800,0.85,1.3,1.0,37,90000,270000,54000,9000,423000,14,85500,1,14000,1,9500,1,13000,1,1500,9,22,214
rsi_polaris_pu_ai_ff_boyd,RSI polaris pu ai ff boyd,800000,0.7,0.8,1.0,550800,0.85,1.3,1.0,37,90000,270000,54000,9000,423000,14,85500,1,14000,1,9500,1,13000,1,1500,9,22,214
rsi_salvation,RSI salvation,2500,0.0,0.4,0.2,1440,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rsi_scorpius,RSI scorpius,10000,0.0,0.5,0.2,3900,0.85,1.3,1.0,14,32000,14000,44000,0,90000,0,0,2,540,2,420,1,580,1,150,6,9,75
rsi_scorpius_antares,RSI scorpius antares,10000,0.0,0.5,0.2,3900,0.85,1.3,1.0,14,32000,14000,44000,0,90000,1,5000,3,810,2,420,1,580,1,150,6,9,77
rsi_scorpius_antares_pu_ai_civ,RSI scorpius antares pu ai civ,10000,0.0,0.5,1.0,3900,0.85,1.3,1.0,14,32000,14000,44000,0,90000,1,5000,3,810,2,420,1,580,1,150,6,9,77
rsi_scorpius_antares_pu_ai_crim,RSI scorpius antares pu ai crim,10000,0.0,0.5,1.0,3900,0.85,1.3,1.0,14,32000,14000,44000,0,90000,1,5000,3,810,2,420,1,580,1,150,6,9,77
rsi_scorpius_pu_ai_civ,RSI scorpius pu ai civ,10000,0.0,0.5,1.0,3900,0.85,1.3,1.0,14,32000,14000,44000,0,90000,0,0,2,540,2,420,1,580,1,150,6,9,74
rsi_scorpius_pu_ai_crim,RSI scorpius pu ai crim,10000,0.0,0.5,1.0,3900,0.85,1.3,1.0,14,32000,14000,44000,0,90000,0,0,2,540,2,420,1,580,1,150,6,9,75
rsi_scorpius_pu_ai_crim_distortion,RSI scorpius pu ai crim distortion,10000,0.0,0.5,1.0,3900,0.85,1.3,1.0,14,32000,14000,44000,0,90000,0,0,2,540,2,420,1,580,1,150,6,9,75
rsi_scorpius_pu_ai_uee,RSI scorpius pu ai uee,10000,0.0,0.5,1.0,3900,0.85,1.3,1.0,14,32000,14000,44000,0,90000,0,0,2,540,2,420,1,580,1,150,6,9,75
rsi_scorpius_stealth,RSI scorpius stealth,10000,0.0,0.5,0.2,3900,0.85,1.3,1.0,14,32000,14000,44000,0,90000,0,0,0,0,0,0,0,0,0,0,6,9,69
rsi_zeus_cl,RSI zeus cl,2500,0.7,0.6,0.2,9000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1500,0,0,0,4,26
rsi_zeus_cl_collector_indust,RSI zeus cl collector indust,2500,0.7,0.6,0.2,9000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23
rsi_zeus_cl_pu_ai_civ,RSI zeus cl pu ai civ,2500,0.7,0.6,1.0,9000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1500,0,0,0,4,26
rsi_zeus_cl_pu_ai_civ_def,RSI zeus cl pu ai civ def,2500,0.7,0.6,1.0,9000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1500,0,0,0,4,26
rsi_zeus_cl_pu_ai_crim,RSI zeus cl pu ai crim,2500,0.7,0.6,1.0,9000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,1500,0,0,0,4,26
rsi_zeus_es,RSI zeus es,2500,0.7,0.6,0.2,9000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,1640,0,0,0,4,21
rsi_zeus_es_collector_indust,RSI zeus es collector indust,2500,0.7,0.6,0.2,9000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17
rsi_zeus_es_pu_ai_civ,RSI zeus es pu ai civ,2500,0.7,0.6,1.0,9000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,1640,0,0,0,4,21
rsi_zeus_es_pu_ai_crim,RSI zeus es pu ai crim,2500,0.7,0.6,1.0,9000,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,4,1640,0,0,0,4,21
vncl_blade,Vanduul blade,2000,0.0,0.5,0.2,1290,0.85,1.3,1.0,16,33000,11800,132000,0,176800,0,0,1,240,2,138,2,420,1,150,1,7,57
vncl_blade_pu_ai_van,Vanduul blade pu ai van,2000,0.0,0.5,1.0,1290,0.85,1.3,1.0,16,33000,11800,132000,0,176800,0,0,1,240,2,138,2,420,1,150,1,7,57
vncl_blade_swarm,Vanduul blade swarm,2000,0.0,0.5,0.2,1290,0.85,1.3,1.0,16,33000,11800,132000,0,176800,0,0,1,240,2,138,2,420,1,150,1,7,57
vncl_glaive,Vanduul glaive,3500,0.0,0.5,0.2,3000,0.85,1.3,1.0,16,22400,22400,141000,0,185800,0,0,1,310,2,360,2,420,1,240,1,7,58
vncl_glaive_ea_ai_van_prime,Vanduul glaive ea ai van prime,3500,0.0,0.5,1.0,3000,0.85,1.3,1.0,16,22400,22400,141000,0,185800,0,0,1,310,2,360,2,360,1,240,1,7,58
vncl_glaive_pu_ai_van,Vanduul glaive pu ai van,3500,0.0,0.5,1.0,3000,0.85,1.3,1.0,16,22400,22400,141000,0,185800,0,0,1,310,2,360,2,420,1,240,1,7,58
vncl_scythe,Vanduul scythe,3500,0.7,0.5,0.2,2400,0.85,1.3,1.0,16,22400,22400,141000,0,185800,0,0,1,310,2,360,2,420,1,240,1,7,59
vncl_scythe_ea_ai_van_alpha,Vanduul scythe ea ai van alpha,3500,0.7,0.5,1.0,2400,0.85,1.3,1.0,16,22400,22400,141000,0,185800,0,0,1,310,2,360,2,360,1,240,1,7,59
vncl_scythe_ea_ai_van_hunter,Vanduul scythe ea ai van hunter,3500,0.7,0.5,1.0,2400,0.85,1.3,1.0,16,22400,22400,141000,0,185800,0,0,1,310,2,360,2,360,1,240,1,7,59
vncl_scythe_pu_ai_van,Vanduul scythe pu ai van,3500,0.7,0.5,1.0,2400,0.85,1.3,1.0,16,22400,22400,141000,0,185800,0,0,1,310,2,360,2,360,1,240,1,7,59
vncl_stinger,Vanduul stinger,2500,0.0,0.4,0.2,7500,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vncl_stinger_pu_ai_van,Vanduul stinger pu ai van,2500,0.0,0.4,1.0,7500,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xnaa_santokyai,XNAA santokyai,3675,0.0,0.5,0.2,2205,0.85,1.3,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
xian_nox,Xi'An nox,2500,0.0,0.4,0.2,120,0.85,1.3,1.0,19,2750,5000,35600,0,43350,0,0,1,71,1,46,0,0,0,0,1,0,47
xian_nox_collector_mod,Xi'An nox collector mod,2500,0.0,0.4,0.2,120,0.85,1.3,1.0,19,2750,5000,35600,0,43350,0,0,0,0,0,0,0,0,0,0,1,0,45
xian_nox_kue,Xi'An nox kue,2500,0.0,0.4,0.2,120,0.85,1.3,1.0,19,2750,5000,35600,0,43350,0,0,1,71,1,46,0,0,0,0,1,0,47
xian_scout,Xi'An scout,2100,0.0,0.4,0.2,1290,0.85,1.3,1.0,12,60000,0,100000,0,160000,0,0,1,310,2,420,2,480,1,150,1,0,50
xian_scout_pu_ai_civ,Xi'An scout pu ai civ,2100,0.0,0.4,1.0,1290,0.85,1.3,1.0,12,60000,0,100000,0,160000,0,0,1,310,2,420,2,480,1,150,1,0,50
xian_scout_pu_ai_crim,Xi'An scout pu ai crim,2100,0.0,0.4,1.0,1290,0.85,1.3,1.0,12,60000,0,100000,0,160000,0,0,1,310,2,420,2,480,1,150,1,0,50
